"MuFuture","MuNow","BGANow","BGAFuture","BGAFutureL","BGANowL","Temp","PAR","Stability","Wind","TempDiff","TempAcc","TempJerk","ChlaNowL","ChlaFutureL","BGAShlwMean","PARTemp","Ph","Dates"
-0.2578291093021,0.711153258636754,0.5,1.7,0.456269666310121,-0.254883592326633,15.9,1162,3.30697315868063,3,0.00689797087851183,-1.2556484953006e-05,-3.83819618387957e-07,0.53062825106217,0.53062825106217,-0.172371225940787,8974.5,15.5,2015-05-21 16:30:00
-0.624154309072994,0.714495570077731,0.5,1.5,0.458567895865038,-0.255927674212693,15.9,1123,3.31201624760233,1.6,0.0068857717077092,-1.29234771857818e-05,-3.85260041445886e-07,0.53062825106217,0.641853886172395,-0.17402275397926,7520.8,15.8,2015-05-21 16:40:00
-0.430782916092454,0.717916141942499,0.6,1.3,0.460962896185005,-0.256953245757494,15.9,1063,3.31699908229877,5.9,0.00687312965077398,-1.32918339921596e-05,-3.86500141861739e-07,0.53062825106217,0.53062825106217,-0.173196649016954,7852.6,15.8,2015-05-21 16:50:00
-0.2578291093021,0.721411472012726,0.7,1.7,0.463451149146087,-0.257960322866639,15.9,994,3.3219207395853,2.2,0.00686004351506363,-1.36613698497026e-05,-3.87540130500454e-07,0.587786664902119,0.53062825106217,-0.174849541955254,7220.6,15.8,2015-05-21 17:00:00
-0.534082485930258,0.724978072352956,0.6,1.7,0.466029139002027,-0.258948933350929,15.9,954,3.32678033158998,5.6,0.00684651235356883,-1.40318992835407e-05,-3.88380378392765e-07,0.53062825106217,0.53062825106217,-0.178163546645291,6797.1,16.3,2015-05-21 17:10:00
-0.042559614418796,0.728612473826645,0.5,2.3,0.468693356898875,-0.25991911692777,15.9,902,3.33157700644609,2.2,0.00683253546385945,-1.44032370044526e-05,-3.89021414238322e-07,0.587786664902119,0.641853886172395,-0.179824676595367,6600.6,17.1,2015-05-21 17:20:00
-0.171850256926659,0.73231123042894,0.5,1.6,0.471440305216074,-0.260870925212866,15.9,855,3.33630994896269,1.9,0.00681811238681268,-1.47751980451254e-05,-3.8946392169455e-07,0.336472236621213,0.741937344729377,-0.17899376670128,7344,18,2015-05-21 17:30:00
-0.22314355131421,0.7360709234318,0.4,1.6,0.474266501729593,-0.261804421702207,15.9,799,3.3409783812725,0.3,0.00680324290512605,-1.51475978944162e-05,-3.89708736450159e-07,0.53062825106217,0.741937344729377,-0.181488570490063,5931.2,17.6,2015-05-21 17:40:00
-0.2578291093021,0.739888165338054,0.6,1.7,0.477168483593703,-0.262719681744351,15.9,740,3.34558156345686,3.3,0.00678792704162124,-1.55202526294509e-05,-3.89756843102234e-07,0.405465108108164,0.587786664902119,-0.189010544944751,5352.1,17.9,2015-05-21 17:50:00
-0.111225635110224,0.743759603641915,0.7,1.7,0.480142811138877,-0.263616792503038,15.9,684,3.35011879414696,3.1,0.00677216505734554,-1.58929790453794e-05,-3.8960937183494e-07,0.470003629245736,0.832909122935104,-0.18817197047213,4637.5,17.5,2015-05-21 18:00:00
-0.22314355131421,0.74768192439436,0.6,2,0.483186071484188,-0.264495852910172,15.9,626,3.35458941110107,1.7,0.00675595744947439,-1.62655947826562e-05,-3.89267594918642e-07,0.641853886172395,0.741937344729377,-0.186496928204435,3828,17.4,2015-05-21 18:10:00
-0.424883193965266,0.751651855572613,1.1,1.7,0.486294881963382,-0.265356973609231,15.9,578,3.35899279175722,3.2,0.00673930494902341,-1.66379184516368e-05,-3.88732923029085e-07,0.693147180559945,0.832909122935104,-0.183155237542532,3526,17.2,2015-05-21 18:20:00
0.100083458556983,0.755666170253779,0.6,2.1,0.489465893364608,-0.266200276889171,15.9,526,3.36332835376083,6.7,0.00672220851837421,-1.7009769754446e-05,-3.88006901407584e-07,0.641853886172395,0.741937344729377,-0.182321556793955,2770.2,17.1,2015-05-21 18:30:00
0.191055236762709,0.759721689593393,0.6,2.3,0.492695792984482,-0.267025896608911,15.9,466,3.36759555546706,5.5,0.00670466934862199,-1.73809696038685e-05,-3.87091205861434e-07,0.53062825106217,0.693147180559945,-0.181488570490063,2397,17,2015-05-21 18:40:00
0.171850256926659,0.763815285610378,0.5,1.9,0.495981307497865,-0.267833978112513,16,421,3.37179389641726,5.4,0.0066866888567526,-1.77513402391933e-05,-3.85987638621118e-07,0.53062825106217,0.693147180559945,-0.181488570490063,1989,17,2015-05-21 18:50:00
0.0512932943875506,0.767943883780465,0.7,2,0.499319205645323,-0.268624678135142,16,370,3.37592291778948,5.5,0.00666826868265265,-1.81207053389114e-05,-3.84698124063531e-07,0.53062825106217,0.832909122935104,-0.181488570490063,1780.8,16.8,2015-05-21 19:00:00
0.22314355131421,0.772104465440809,0.5,2,0.502706300740842,-0.269398164699967,16,322,3.37998220282234,4.3,0.00664941068596362,-1.84888901300865e-05,-3.83224704310354e-07,0.53062825106217,0.78845736036427,-0.180656277474893,1528.8,16.8,2015-05-21 19:10:00
-0.424883193965266,0.776294070008969,0.6,1.7,0.506139453002852,-0.270154617006117,16,274,3.38397137721232,5.3,0.00663011694278623,-1.88557214943059e-05,-3.81569534714805e-07,0.53062825106217,0.693147180559945,-0.17899376670128,1233.7,16.9,2015-05-21 19:20:00
0.0540672212702756,0.780509797019976,0.9,1.9,0.509615571712118,-0.270894225307859,16,233,3.38789010948394,4.2,0.00661038974223893,-1.92210280702352e-05,-3.79734879242834e-07,0.53062825106217,0.8754687373539,-0.176505171472515,957.6,16.8,2015-05-21 19:30:00
0.139761942375159,0.784748807985577,0.9,2.3,0.513131617200417,-0.271617190785161,16,189,3.39173811133277,5.3,0.00659023158288647,-1.95846403524517e-05,-3.77723105767806e-07,0.587786664902119,0.832909122935104,-0.174849541955254,835,16.7,2015-05-21 19:40:00
0.0540672212702756,0.789008328080182,0.6,1.9,0.51668460267436,-0.272323725405822,16,142,3.39551513794095,5,0.00656964516903761,-1.99463907867224e-05,-3.75536681280799e-07,0.641853886172395,0.832909122935104,-0.174849541955254,668,16.7,2015-05-21 19:50:00
-0.0833816089390512,0.793285647658309,0.6,2.3,0.520271595878958,-0.273014051779352,16,107,3.39922098826502,3.8,0.00654863340692421,-2.0306113861484e-05,-3.73178167034391e-07,0.641853886172395,0.832909122935104,-0.175677014075286,537.6,16.8,2015-05-21 20:00:00
0.693147180559945,0.797578123608668,0.6,2,0.523889720605866,-0.273688403002802,16,79,3.40285550529606,2.6,0.00652719940076985,-2.06636461955465e-05,-3.70650213626374e-07,0.470003629245736,0.832909122935104,-0.176505171472515,435,17.4,2015-05-21 20:10:00
0.405465108108164,0.801883180550209,0.6,1.8,0.52753615805144,-0.274347022498769,16,54,3.40641857629184,4.4,0.00650534644875412,-2.1018826621924e-05,-3.67955556039028e-07,0.587786664902119,0.832909122935104,-0.174849541955254,307.8,17.1,2015-05-21 20:20:00
-0.57251919277133,0.806198311875712,0.6,2.2,0.53120814802993,-0.274990163845782,16,37,3.40991013298097,4.4,0.00648307803888262,-2.1371496267794e-05,-3.65097008641047e-07,0.53062825106217,0.832909122935104,-0.17402275397926,226.2,17.4,2015-05-21 20:30:00
