"MuFuture","MuNow","BGANow","BGAFuture","BGAFutureL","BGANowL","Temp","PAR","Stability","Wind","TempDiff","TempAcc","TempJerk","ChlaNowL","ChlaFutureL","BGAShlwMean","PARTemp","Ph","Turb","Cond","Dates"
0.0769610411361283,0.848243543154732,1.2,2.7,0.919814967926106,0.0715714247713736,17.5,73.6661479306263,-0.0211235530219429,25.6,-0.00830228229109328,0.000123242789443718,9.97499650054726e-07,0.916290731874155,0.641853886172395,-0.0454623740767574,2152.5,17.5,9.7,644,2018-06-02 15:30:00
0,0.848024911591109,1,2.4,0.920273386910624,0.0722484753195142,17.5,73.6825827859207,-0.0189867772394494,28.3,-0.00816849223364707,0.000124200758255088,9.70683243745448e-07,0.832909122935104,0.587786664902119,-0.0440099409964424,3150.4,17.6,8.5,645,2018-06-02 15:40:00
0.117783035656384,0.847933489788892,1.1,2.7,0.920831821520381,0.0728983317314888,17.5,73.7036880030968,-0.0167338025280514,23.1,-0.00803364420549338,0.000125132195923852,9.43565154794458e-07,0.916290731874155,0.641853886172395,-0.0418352391607543,2012.5,17.5,9.3,644,2018-06-02 15:50:00
0,0.84797123710535,1.1,2.5,0.92149213116713,0.07352089406178,17.4,73.729536348709,-0.0143641190735975,22.3,-0.00789776688102719,0.000126036817367449,9.16150711997667e-07,0.916290731874155,0.641853886172395,-0.0403880609052881,1697.5,17.5,10.9,644,2018-06-02 16:00:00
0,0.848140061471176,1,2.6,0.922256127939553,0.0741160664683769,17.4,73.7602001626634,-0.0118772557211235,27.5,-0.00776088927793898,0.000126914342928008,8.88445406430592e-07,0.916290731874155,0.693147180559945,-0.0382212128201979,1312.5,17.5,9.8,644,2018-06-02 16:10:00
0,0.848441816609421,1.1,2.8,0.923125573827791,0.0746837572183697,17.4,73.7957513279301,-0.00927278041588354,23.8,-0.00762304075174301,0.000127764498526866,8.60454891516052e-07,0.916290731874155,0.641853886172395,-0.0367792515032964,2135,17.5,10.3,644,2018-06-02 16:20:00
0.215111379616945,0.848878299281662,1.2,3.1,0.924102177975072,0.0752238786934097,17.4,73.8362612398534,-0.00655030063249449,25.9,-0.00748425099010786,0.000128587015818986,8.32184982999026e-07,0.916290731874155,0.641853886172395,-0.0339015516756812,1697.5,17.5,10.8,644,2018-06-02 16:30:00
0.231801614057324,0.849451246568947,1,2.9,0.925187593964,0.0757363473950526,17.4,73.8818007750877,-0.00370946379192625,17.9,-0.00734455000700427,0.000129381632347211,8.03641658827524e-07,0.8754687373539,0.641853886172395,-0.0324658012495771,2450,17.5,10.1,644,2018-06-02 16:40:00
0.143100843640673,0.850162333195132,1.1,3,0.926383417145136,0.0762210839500037,17.4,73.9324402601841,-0.000749957666072743,20.4,-0.00720396813665688,0.000130148091696272,7.74831058936623e-07,0.8754687373539,0.693147180559945,-0.0303160333130844,822.5,17.5,8.8,645,2018-06-02 16:50:00
-0.0769610411361283,0.851013168900302,1,2.5,0.927691182015588,0.0766780131152856,17.4,73.9882494398546,0.00232848923035893,21.1,-0.00706253602730818,0.000130886143646424,7.45759484934924e-07,0.993251773010283,0.641853886172395,-0.0296004697762906,1627.5,17.5,10.9,645,2018-06-02 17:00:00
0.154150679827258,0.852005295871968,1,2.8,0.929112359655316,0.0771070637833478,17.4,74.0492974449419,0.00552610726090231,22.3,-0.00692028463479427,0.000131595544326636,7.16433399694257e-07,0.916290731874155,0.641853886172395,-0.0281708769666963,1861.8,17.4,8.8,645,2018-06-02 17:10:00
-0.0363676441708747,0.853140186241746,1,2.7,0.93064835522888,0.0775081689871332,17.4,74.1156527601234,0.00884308530158696,20.6,-0.00677724521592476,0.000132276056367243,6.86859426839895e-07,0.916290731874155,0.641853886172395,-0.0267433249755108,887.4,17.4,9,645,2018-06-02 17:20:00
0.194156014440958,0.854419239655153,1.1,3.4,0.932300505560274,0.0778812659051214,17.4,74.187383191378,0.0122795703886516,21.9,-0.00663344932167893,0.000132927449051915,6.57044350138204e-07,0.916290731874155,0.693147180559945,-0.0246058108022002,1722.6,17.4,8.4,645,2018-06-02 17:30:00
-0.143100843640673,0.855843780922074,1,2.6,0.934070076788438,0.0782262958663643,17.4,74.2645558332461,0.0158356673799689,28.1,-0.00648892879020953,0.000133549498468901,6.2699511278703e-07,0.993251773010283,0.741937344729377,-0.0231833354556572,2296.8,17.4,8.3,645,2018-06-02 17:40:00
0.0666913744986724,0.857415057755333,1,3.1,0.935958262110862,0.0785432043555295,17.4,74.3472370359123,0.0195114386304323,23.2,-0.00634371573965434,0.00013414198766142,5.96718816599273e-07,0.916290731874155,0.693147180559945,-0.0224728558520585,1635.6,17.4,9.6,645,2018-06-02 17:50:00
-0.0714589639821448,0.859134238604619,1.1,2.7,0.937966179622587,0.0788319410179683,17.4,74.4354923721421,0.0233069036815542,27.5,-0.00619784256076477,0.000134704706777085,5.66222721086841e-07,0.955511445027436,0.693147180559945,-0.0210534091978324,1687.8,17.4,8.8,645,2018-06-02 18:00:00
0.0833816089390512,0.861002410592831,1.1,2.5,0.940094870257651,0.0790924596648206,17.4,74.5293866041039,0.0272220389655196,15.1,-0.00605134190934369,0.000135237453216284,5.35514242437255e-07,0.993251773010283,0.641853886172395,-0.0189280098855188,1948.8,17.4,8.1,645,2018-06-02 18:10:00
0.251314428280906,0.863020577561657,1.1,3.6,0.942345295839826,0.0793247182781688,17.3,74.628983650107,0.0312567775239382,20.3,-0.00590424669849325,0.000135740031779398,5.04600952386745e-07,0.955511445027436,0.641853886172395,-0.0175135824927084,1183.2,17.4,7.4,645,2018-06-02 18:20:00
-0.22314355131421,0.865189658232912,1,2.8,0.944718337249164,0.0795286790162519,17.3,74.7343465512893,0.035411008741533,19,-0.0057565900906806,0.000136212254812741,4.73490576985909e-07,0.955511445027436,0.693147180559945,-0.0161011528793657,1461.6,17.4,7,645,2018-06-02 18:30:00
-0.154150679827258,0.867510484491854,1,2.4,0.94721479271061,0.0797043082187558,17.3,74.8455374382849,0.0396845780950012,21.2,-0.00560840548961519,0.000136653942353158,4.42190995259119e-07,0.955511445027436,0.693147180559945,-0.0146907154100036,1270.2,17.4,8.1,645,2018-06-02 18:40:00
-0.0800427076735365,0.869983799798333,1.1,2.4,0.949835376210517,0.0798515764121845,17.3,74.9626174979052,0.0440772869172798,17.4,-0.00545972653194362,0.000137064922271123,4.1071023775361e-07,0.8754687373539,0.587786664902119,-0.01257878220686,1384,17.3,7.2,645,2018-06-02 18:50:00
0.0363676441708747,0.872610257731242,1.1,2.8,0.952580716046567,0.0799704583153248,17.3,75.0856469398667,0.048588892177443,20.6,-0.0053105870787578,0.000137445030412242,3.79056484982718e-07,0.916290731874155,0.587786664902119,-0.00976979159580514,1107.2,17.3,6.9,645,2018-06-02 19:00:00
-0.0350913198112701,0.875390420671328,1.1,2.8,0.955451353516142,0.0800609328448146,17.3,75.2146849635961,0.053219106276456,17.7,-0.0051610212069259,0.000137794110737131,3.47238065754334e-07,0.8754687373539,0.693147180559945,-0.00766821464017887,1505.1,17.3,6.6,645,2018-06-02 19:10:00
-0.169899036795397,0.878324758626938,1.1,2.7,0.958447741747759,0.0801229831208214,17.3,75.3497897251472,0.0579675968590062,18.5,-0.00501106320023715,0.000138112015459387,3.15263455393019e-07,0.916290731874155,0.693147180559945,-0.00557104504945525,1193.7,17.3,6.6,645,2018-06-02 19:20:00
-0.298492988555997,0.881413648206848,1.1,2.3,0.961570244679684,0.080156596472836,17.3,75.4910183042621,0.0628339866416265,17.1,-0.00486074754037392,0.000138398605181752,2.83141273847761e-07,0.916290731874155,0.641853886172395,-0.00347826437632481,968.8,17.3,6.3,645,2018-06-02 19:30:00
0.0714589639821448,0.884657371743768,1,2.9,0.964819136189358,0.0801617644455901,17.3,75.6384266716087,0.0678178532573232,17,-0.00471010889770061,0.000138653749030202,2.50880283687583e-07,0.8754687373539,0.587786664902119,-0.00208550649102126,934.2,17.3,5.8,645,2018-06-02 19:40:00
-0.255933374137201,0.888056116571618,1,2.4,0.968194599376718,0.0801384828051005,17.3,75.7920696562275,0.0729187291169151,15,-0.00455918212187913,0.000138877324785903,2.18489387982996e-07,0.8754687373539,0.741937344729377,-0.00138985428905419,1055.3,17.3,5.7,645,2018-06-02 19:50:00
0.430782916092454,0.891609974459113,1.1,4,0.971696726003958,0.0800867515448454,17.3,75.9520009132197,0.078136101287287,7.9,-0.00440800223231241,0.000139069219014958,1.85977628075762e-07,0.8754687373539,0.641853886172395,0.00069420342947567,622.8,17.3,5.8,645,2018-06-02 20:00:00
-0.0909717782057266,0.895318941201646,1.1,2.1,0.975325516093722,0.0800065748920761,17.3,76.1182728917088,0.0834694113867543,7.9,-0.00425660440841394,0.00013922932719579,1.53354181230361e-07,0.8754687373539,0.78845736036427,0.00346620797648633,605.5,17.3,5.2,645,2018-06-02 20:10:00
-0.0350913198112701,0.89918291637286,1.1,2.8,0.979080877687129,0.0798979613142683,17.3,76.2909368031071,0.0889180554977323,6.8,-0.00410502397970842,0.000139357553844023,1.20628358172778e-07,0.832909122935104,0.78845736036427,0.00484933406143765,447.2,17.2,5.2,645,2018-06-02 20:20:00
0.148420005118273,0.903201703236751,1,2.9,0.982962626762461,0.0797609235257102,17.3,76.4700425897194,0.0944813840968972,7.6,-0.00395329641576529,0.000139453812634839,8.78096005123096e-08,0.8754687373539,0.832909122935104,0.00554018037561535,275.2,17.2,5.1,645,2018-06-02 20:30:00
0.0714589639821448,0.907375008820521,1.1,2.9,0.986970487314751,0.0795954784942301,17.3,76.6556388937137,0.100158702003021,6.3,-0.0038014573159686,0.000139518026522612,5.49074780466092e-08,0.8754687373539,0.693147180559945,0.00692044284457376,189.2,17.2,5.6,645,2018-06-02 20:40:00
0.456758402495715,0.911702444147839,1.1,3,0.991104091595904,0.079401647448065,17.3,76.8477730264897,0.105949268342657,6.3,-0.00364954239912139,0.000139550127857752,2.19316859494039e-08,0.8754687373539,0.641853886172395,0.00898727100023668,137.6,17.2,5.6,645,2018-06-02 20:50:00
0.419853845560264,0.916183524631572,1.1,3.5,0.995362980514438,0.0791794558828658,17.3,77.0464909384759,0.11185229653385,5.3,-0.00349758749289573,0.000139550058500594,-1.11079581592888e-08,0.832909122935104,0.78845736036427,0.0110498361865849,86,17.2,5,645,2018-06-02 21:00:00
0.336472236621213,0.920817670624445,1,3.5,0.999746604193283,0.0789289335688382,17.3,77.2518371893828,0.11786695428803,4.8,-0.00334562852312106,0.000139517769932329,-4.42015172594443e-08,0.8754687373539,0.693147180559945,0.0124225199985573,51.6,17.2,4.8,645,2018-06-02 21:10:00
-0.448950220047903,0.925604208125565,1.1,3,1.00425432268358,0.0786501145580149,17.3,77.463854918943,0.123992363630258,3.1,-0.00319370150292094,0.000139453223362721,-7.73389380982496e-08,0.916290731874155,0.78845736036427,0.0144780191806532,17.2,17.2,4.7,645,2018-06-02 21:20:00
-0.444685821261446,0.930542369640134,0.9,2.5,1.00888540683179,0.0783430371916544,17.3,77.6825858181646,0.130227600937968,1.2,-0.00304184252170021,0.0001393563898346,-1.10510054473833e-07,0.916290731874155,0.78845736036427,0.0158460084500781,17.3,17.3,3.4,644,2018-06-02 21:30:00
-0.870828357797398,0.935631295189173,1,1.8,1.01363903929693,0.0780077441077602,17.3,77.9080701011255,0.136571696998362,2.9,-0.00289008773398279,0.00013922725032495,-1.43704590637491e-07,0.8754687373539,0.693147180559945,0.0158460084500781,17.3,17.3,3.2,644,2018-06-02 21:40:00
0.133531392624523,0.940870033465532,0.9,4.8,1.01851431571425,0.0776442822487161,17.3,78.1403464773355,0.143023637084595,4.7,-0.00273847334810752,0.000139065795842572,-1.76912164817596e-07,0.916290731874155,0.641853886172395,0.0158460084500781,17.3,17.3,3.5,644,2018-06-02 21:50:00
-0.262364264467491,0.946257543131978,1,3,1.02351024600101,0.0772527028690298,17.3,78.3794521246916,0.149582361050882,2.7,-0.00258703561478074,0.000138872027522085,-2.10122292857881e-07,0.8754687373539,0.693147180559945,0.0165293019512105,17.4,17.4,2.9,643,2018-06-02 22:00:00
0.111225635110224,0.951792694256665,1.1,3.8,1.02862575579984,0.0768330615431801,17.3,78.6254226630508,0.156246763446659,4.2,-0.00243581081549426,0.000138645956714222,-2.43324391980709e-07,0.832909122935104,0.693147180559945,0.0185763855729355,17.4,17.4,2.7,642,2018-06-02 22:10:00
0,0.957474269880859,1.1,3.4,1.03385968805441,0.0763854181735513,17.3,78.8782921284445,0.16301569364992,3.8,-0.00228483525081074,0.000138387605072357,-2.76507784661814e-07,0.832909122935104,0.470003629245736,0.0206192872027356,0,17.4,2.7,642,2018-06-02 22:20:00
-0.22314355131421,0.963300967713377,1,3.2,1.03921080471183,0.07590983699845,17.2,79.1380929479582,0.169887956019843,5,-0.00213414522851804,0.000138097004635038,-3.09661702629511e-07,0.832909122935104,0.641853886172395,0.0212993280313912,17.4,17.4,3,643,2018-06-02 22:30:00
-0.0606246218164348,0.969271401945788,1.1,3.2,1.04467778854598,0.0754063866001912,17.2,79.4048559152964,0.176862310068811,4.7,-0.00198377705165996,0.00013777419790449,-3.42775290980257e-07,0.8754687373539,0.693147180559945,0.0240148762038739,17.4,17.4,2.5,642,2018-06-02 22:40:00
0.176930708159078,0.975384105182126,1.1,3.7,1.05025924509537,0.074875139913242,17.2,79.6786101670556,0.183937470653933,5.4,-0.00183376700644707,0.000137419237920958,-3.75837612408736e-07,0.832909122935104,0.641853886172395,0.0267230701407535,17.4,17.4,2.7,642,2018-06-02 22:50:00
0.062520356981334,0.981637530476513,1.1,3.3,1.05595370470892,0.0743161742324087,17.2,79.9593831597238,0.191112108188154,4,-0.00168415135004893,0.000137032188332774,-4.08837651561036e-07,0.8754687373539,0.641853886172395,0.0294239495678858,17.4,17.4,2.5,641,2018-06-02 23:00:00
0.0317486983145803,0.988030053471829,1,3.2,1.06175962469289,0.0737295712210559,17.2,80.2472006474257,0.198384848871044,5.5,-0.001534966298277,0.000136613123462093,-4.41764319499907e-07,0.832909122935104,0.641853886172395,0.0294239495678858,17.4,17.4,2.4,641,2018-06-02 23:10:00
0.255933374137201,0.994559974632349,1,3.1,1.06767539155169,0.0731154169193402,17.2,80.5420866604311,0.205754274939337,6.1,-0.00138624801315931,0.000136162128366067,-4.74606458287522e-07,0.8754687373539,0.693147180559945,0.0307716586667537,0,17.4,2.5,641,2018-06-02 23:20:00
0.25489224962879,1.00122552156303,1,4,1.07369932331548,0.0724738017524423,17.2,80.8440634844421,0.213218924937302,6.7,-0.00123803259041409,0.000135679298893473,-5.07352845683986e-07,0.832909122935104,0.741937344729377,0.0307716586667537,17.3,17.3,2.7,641,2018-06-02 23:30:00
0.0822380982369719,1.00802485140804,1.1,3.8,1.07982967194682,0.0718048205387825,17.2,81.1531516406762,0.220777294006998,3.6,-0.00109035604682387,0.000135164741736674,-5.39992199958488e-07,0.832909122935104,0.641853886172395,0.0334616401139627,17.3,17.3,3.1,641,2018-06-02 23:40:00
0.318453731118535,1.01495605332087,1.1,3.3,1.08606462581907,0.0711085724982002,17.2,81.4693698667573,0.228427834198473,1.7,-0.00094325430752026,0.000134618574478694,-5.72513184815708e-07,0.78845736036427,0.641853886172395,0.0348039221946921,17.3,17.3,2.6,641,2018-06-02 23:50:00
0.405465108108164,1.02201715099854,1.1,3.9,1.09240231225862,0.0703851612600799,17.2,81.7927350984281,0.236168954799948,2.8,-0.000796763193181881,0.000134040925635481,-6.0490441443196e-07,0.832909122935104,0.641853886172395,0.0368139731227164,0,17.3,2.8,642,2018-06-03 00:00:00
0.422856850820034,1.02920610527196,1,2.9,1.09884080014336,0.0696346948714029,17.2,82.1232624520962,0.243999022688039,5.4,-0.000650918407147745,0.000133431934693114,-6.37154458602295e-07,0.832909122935104,0.693147180559945,0.0368139731227164,17.3,17.3,2.6,641,2018-06-03 00:10:00
0.0923733201310151,1.03652081674506,1,3.4,1.10537810254977,0.0688572858047059,17.2,82.4609652082232,0.25191636269802,5,-0.000505755522459819,0.000132791752139932,-6.6925184799951e-07,0.832909122935104,0.641853886172395,0.0374830932547405,17.3,17.3,2.5,641,2018-06-03 00:20:00
0.0923733201310151,1.04395912847474,1.1,3.4,1.11201217944066,0.0680530509659211,17.2,82.8058547955666,0.259919258014175,3.1,-0.000361309968831436,0.000132120539493435,-7.01185079535335e-07,0.832909122935104,0.693147180559945,0.0394877715071186,17.2,17.2,2.7,641,2018-06-03 00:30:00
-0.331357135954442,1.05151882868419,1.1,2.8,1.11874094038627,0.0672221117020812,17.2,83.1579407762813,0.268005950580235,5.1,-0.000217617019555258,0.00013141846932193,-7.32942621832422e-07,0.916290731874155,0.693147180559945,0.0408219945202552,0,17.2,2.8,642,2018-06-03 00:40:00
0.265703165733006,1.05919765350206,1.1,3,1.12556224731092,0.0663645938088625,17.2,83.5172308318886,0.276174641529901,1.4,-7.47117783502348e-05,0.000130685725260778,-7.64512920796285e-07,0.8754687373539,0.587786664902119,0.0421544397540338,17.3,17.3,2.4,641,2018-06-03 00:50:00
0,1.06699328972004,1.1,3.1,1.13247391725798,0.0654806275379425,17.2,83.8837307501165,0.284423491637458,2,6.7370833839956e-05,0.000129922502023162,-7.95884405293108e-07,0.832909122935104,0.693147180559945,0.0434851119397389,17.2,17.2,2.4,641,2018-06-03 01:00:00
0.117783035656383,1.07490337756176,1,3.6,1.13947372516591,0.0645703476041473,17.2,84.2574444126159,0.292750621788455,2.2,0.000208596092097856,0.000129129005405255,-8.27045492922144e-07,0.832909122935104,0.693147180559945,0.0441497846129298,17.2,17.2,2.5,641,2018-06-03 01:10:00
0.510825623765991,1.08292551345586,1.2,4,1.14655940664823,0.0636338931923638,17.2,84.6383737835555,0.301154113470421,3.2,0.000348929480817307,0.000128305452285845,-8.5798459589003e-07,0.78845736036427,0.78845736036427,0.0461411559978551,17.2,17.2,2.4,641,2018-06-03 01:20:00
0,1.09105725280643,1.1,2.5,1.15372866077062,0.0626714079641885,17.2,85.0265188990958,0.309632009283593,3.7,0.00048833670702514,0.000127452070620121,-8.88690126976679e-07,0.832909122935104,0.641853886172395,0.0468040661978025,17.2,17.2,2.6,641,2018-06-03 01:30:00
0.0741079721537218,1.09929611275431,1,2.8,1.16097915281859,0.0616830400642873,17.2,85.4218778577432,0.318182313471599,2.1,0.000626783713725675,0.000126569099427701,-9.19150505594298e-07,0.916290731874155,0.693147180559945,0.0481285697026932,17.2,17.2,2.4,641,2018-06-03 01:40:00
0.0392207131532812,1.10763957492288,1,2.6,1.16830851704932,0.0606689421264398,17.2,85.8244468115822,0.326802992472046,2.5,0.00076423669326524,0.000125656788774762,-9.49354163936277e-07,0.741937344729377,0.641853886172395,0.048790164169432,17.2,17.2,2.7,641,2018-06-03 01:50:00
0.45953232937844,1.11608508814228,1.1,3.8,1.17571435942152,0.0596292712792353,17.2,86.2342199583836,0.335491975486942,4.8,0.000900662100705461,0.000124715399750244,-9.79289553210963e-07,0.78845736036427,0.693147180559945,0.0494513212183098,17.2,17.2,2.7,641,2018-06-03 02:00:00
0.578077850775158,1.12463007114626,1.1,4.1,1.18319426029765,0.0585641891513936,17.2,86.6511895345844,0.344247155072878,5.4,0.00103602666720678,0.000123745204435993,-1.00894514996008e-06,0.741937344729377,0.741937344729377,0.0514321736322707,17.2,17.2,2.6,642,2018-06-03 02:10:00
0.111225635110224,1.13327191523628,1.1,3.8,1.19074577711296,0.0574738618766811,17.2,87.0753458091339,0.353066387750874,4,0.00117029741340147,0.000122746485870827,-1.03830946245449e-06,0.78845736036427,0.641853886172395,0.052750565385529,17.2,17.2,2.8,642,2018-06-03 02:20:00
