"MuFuture","MuNow","BGANow","BGAFuture","BGAFutureL","BGANowL","Temp","PAR","Stability","Wind","TempDiff","TempAcc","TempJerk","ChlaNowL","ChlaFutureL","BGAShlwMean","PARTemp","Ph","Turb","Cond","Dates"
-0.139761942375159,-0.221432507188125,2.3,2,0.646864321449005,0.86829682863713,17.3,88.6287380149673,0.0331279017084031,5.7,0.00319459053751615,8.42381115451478e-06,-9.80752394285026e-08,1.30833281965018,1.25276296849537,0.832909122935104,649.8,17.1,6.9,500,2014-06-22 10:15:00
-0.191055236762709,-0.223822804462341,2.3,1.9,0.64418874242845,0.868011546890791,17.3,88.2601003672743,0.0332762118754333,7,0.00320307074797935,8.32309611915676e-06,-9.8359581282635e-08,1.30833281965018,1.28093384546206,0.832909122935104,850,17,6.8,500,2014-06-22 10:30:00
-0.245122458032985,-0.226207066017038,2.3,1.8,0.641502619265158,0.867709685282195,17.3,87.8886432071914,0.0334534666058171,6.5,0.00321145977356219,8.22199880386209e-06,-9.86698153555699e-08,1.28093384546206,1.28093384546206,0.832305075801062,1214.1,17.1,6.9,500,2014-06-22 10:45:00
-0.095310179804325,-0.228585066202596,2.3,2,0.638806121204211,0.867391187406807,17.3,87.514496274388,0.0336597505259007,7.7,0.00321975758826311,8.12049978567262e-06,-9.90069164434992e-08,1.30833281965018,1.30833281965018,0.8326071449772,1949.4,17.1,6.9,500,2014-06-22 11:00:00
-0.191055236762709,-0.230956578525425,2.2,1.9,0.636099418602739,0.867055997128163,17.3,87.1377905566385,0.0338951399251337,6,0.00322796411637715,8.01857871866673e-06,-9.93717799222711e-08,1.28093384546206,1.30833281965018,0.8326071449772,1179.9,17.1,6.8,500,2014-06-22 11:15:00
-0.302280871872934,-0.23332137571375,2.3,1.7,0.633382682892257,0.866704058606007,17.3,86.7586582435658,0.0341597026233729,7,0.00323607923150806,7.91621440715545e-06,-9.97652214758862e-08,1.28093384546206,1.33500106673234,0.832002915351566,1744.2,17.1,6.7,501,2014-06-22 11:30:00
-0.245122458032985,-0.235679229784424,2.3,1.8,0.630656086540359,0.866335316324782,17.3,86.3772326802293,0.0344534978411132,6.3,0.00324410275568176,7.81338487931382e-06,-1.00187976899904e-07,1.33500106673234,1.30833281965018,0.831398320411747,2223,17.1,6.7,501,2014-06-22 11:45:00
-0.139761942375159,-0.238029912110736,2.3,2,0.627919803011736,0.865949715122472,17.3,85.9936483205696,0.0347765760727654,7.6,0.00325203445856182,7.71006746116601e-06,-1.0064070198071e-07,1.30833281965018,1.33500106673234,0.831700663573536,2017.8,17.1,6.6,501,2014-06-22 12:00:00
-0.367724780125317,-0.240373193491186,2.3,1.8,0.62517400672856,0.865547200219746,17.4,85.6080406807209,0.0351289789630957,5.5,0.0032598740567649,7.60623885093389e-06,-1.01123972445927e-07,1.30833281965018,1.28093384546206,0.832002915351566,2342.7,17.1,6.7,501,2014-06-22 12:15:00
-0.328504066972036,-0.24270884421919,2.6,1.8,0.622418873030221,0.865127717249411,17.4,85.2205462922007,0.0355107391869429,5.8,0.00326762121327856,7.50187519356024e-06,-1.01638283983838e-07,1.30833281965018,1.28093384546206,0.83321100972985,1607.4,17.1,6.9,501,2014-06-22 12:30:00
-0.200670695462151,-0.245036634153698,2.5,1.8,0.619654578132432,0.86469121228613,17.4,84.83130265499,0.0359218803323255,8.4,0.0032752755369792,7.39695215539268e-06,-1.02184052333209e-07,1.3609765531356,1.28093384546206,0.834116123685139,2052,17.1,6.8,502,2014-06-22 12:45:00
-0.22314355131421,-0.247356332790668,2.2,2,0.616881299085718,0.864237631876385,17.4,84.4404481905131,0.0363624167870529,6.1,0.00328283658224814,7.29144499895634e-06,-1.02761613436888e-07,1.33500106673234,1.30833281965018,0.834417646377006,9918,17.1,6.6,502,2014-06-22 13:00:00
-0.385662480811985,-0.249667709335392,2.5,1.7,0.614099213733277,0.863766923068669,17.4,84.0481221945308,0.0368323536289486,7.3,0.00329030384868633,7.18532865777525e-06,-1.03371223660023e-07,1.33500106673234,1.33500106673234,0.835321669340488,8242.2,17.1,6.7,502,2014-06-22 13:15:00
-0.287682072451781,-0.251970532775618,2.5,1.8,0.611308500668261,0.863279033443879,17.4,83.6544647899565,0.0373316865197959,9.2,0.00329767678092976,7.07857781110413e-06,-1.04013060071712e-07,1.3609765531356,1.28093384546206,0.836224875784548,6880,17.2,6.7,502,2014-06-22 13:30:00
-0.344840486291729,-0.254264571955443,2.4,1.7,0.60850933919044,0.862773911145883,17.4,83.2596168796087,0.0378604016031125,7.5,0.00330495476855991,6.97116695852273e-06,-1.04687220785755e-07,1.41098697371026,1.28093384546206,0.836525763405293,6536,17.2,6.6,502,2014-06-22 13:45:00
-0.245122458032985,-0.256549595649941,2.4,1.8,0.60570190926231,0.862251504912251,17.4,82.8637200989112,0.0384184754058592,8.9,0.00331213714611104,6.86307049442222e-06,-1.05393725359905e-07,1.3609765531356,1.30833281965018,0.836826560519908,7413.2,17.2,6.6,503,2014-06-22 14:00:00
-0.344840486291729,-0.258825372640489,2.3,1.7,0.602886391464616,0.861711764105105,17.4,82.4669167685538,0.0390058747441869,8.1,0.00331922319317356,6.75426278214851e-06,-1.06132515252564e-07,1.38629436111989,1.33500106673234,0.837127267182827,3563.8,17.3,6.9,503,2014-06-22 14:15:00
-0.287682072451781,-0.261091671790764,2.4,1.8,0.600062966951323,0.861154638742088,17.4,82.0693498471256,0.0396225566333226,9.4,0.00332621213459209,6.6447182278956e-06,-1.06903454333462e-07,1.41098697371026,1.38629436111989,0.838028845004979,2283.6,17.3,6.6,503,2014-06-22 14:30:00
-0.174353387144778,-0.26334826212336,2.4,2.1,0.597231817404053,0.860580079527413,17.4,81.6711628837351,0.0402684682016953,5.9,0.00333310314075629,6.53441135422162e-06,-1.07706329447551e-07,1.41098697371026,1.30833281965018,0.838929610716687,2941,17.3,6.4,504,2014-06-22 14:45:00
-0.485507815781701,-0.265594912897002,2.5,1.6,0.59439312498598,0.859988037882982,17.4,81.27249997063,0.0409435466093987,7,0.00333989532798607,6.42331687307506e-06,-1.0854085103199e-07,1.41098697371026,1.25276296849537,0.840129370908591,1695.4,17.3,6.6,504,2014-06-22 15:00:00
-0.446287102628419,-0.267831393684311,2.6,1.6,0.591547072295222,0.859378465979533,17.4,80.8735056958302,0.041647718971087,5.1,0.00334658775900487,6.31140975841128e-06,-1.09406653779628e-07,1.41098697371026,1.28093384546206,0.8413276934007,1574.3,17.3,6.8,505,2014-06-22 15:15:00
-0.424883193965266,-0.270057474450091,2.5,1.7,0.588693842317729,0.858751316767821,17.4,80.4743250957873,0.0423809022833981,4.1,0.00335317944350798,6.19866531818939e-06,-1.1030329735366e-07,1.43508452528932,1.28093384546206,0.842524581634546,2024.1,17.3,6.5,505,2014-06-22 15:30:00
-0.424883193965266,-0.272272925630088,2.6,1.7,0.585833618379692,0.85810654400978,17.4,80.0751036080863,0.0431430033569946,3.7,0.00335966933881709,6.08505926580252e-06,-1.11230267149559e-07,1.43508452528932,1.30833281965018,0.84372003903932,1618.2,17.4,6.7,505,2014-06-22 15:45:00
-0.344840486291729,-0.274477518210189,2.6,1.7,0.582966584099483,0.857444102309672,17.4,79.675987024203,0.0439339187533134,6.7,0.00336605635062329,5.97056779081442e-06,-1.12186975099379e-07,1.45861502269952,1.30833281965018,0.844914069031927,2140.2,17.4,6.5,506,2014-06-22 16:00:00
-0.405465108108164,-0.276671023806029,2.4,1.8,0.580092923339148,0.856763947145177,17.4,79.2771214423316,0.0447535347261101,7.6,0.00337233933381762,5.85516762902354e-06,-1.13172760523271e-07,1.45861502269952,1.28093384546206,0.845510549813108,4715.4,17.4,6.7,506,2014-06-22 16:15:00
-0.424883193965266,-0.278853214742952,2.7,1.7,0.577212820155471,0.856066034898423,17.4,78.8786532202975,0.0456017271678849,6.2,0.00337851709340845,5.73883613172108e-06,-1.14186891022053e-07,1.45861502269952,1.25276296849537,0.847297860387204,1252.8,17.4,6.6,506,2014-06-22 16:30:00
-0.385662480811985,-0.281023864136297,2.6,1.7,0.574326458750623,0.855350322886919,17.4,78.4807289285715,0.0464783615612702,7.4,0.00338458838552084,5.6215513341291e-06,-1.15228563413071e-07,1.45861502269952,1.28093384546206,0.848487628522792,3045,17.4,6.8,506,2014-06-22 16:45:00
-0.424883193965266,-0.283182745971967,2.5,1.7,0.571434023422415,0.854616769394383,17.4,78.0834953033985,0.0473832929354623,5.1,0.00339055191848101,5.50329202300275e-06,-1.16296904704175e-07,1.45861502269952,1.25276296849537,0.849379026591028,1618.2,17.4,6.7,506,2014-06-22 17:00:00
-0.424883193965266,-0.285329635187241,2.6,1.7,0.568535698514194,0.853865333701435,17.4,77.6870992000573,0.0483163658277748,6.2,0.00339640635398181,5.38403780329206e-06,-1.17390973109172e-07,1.48160454092422,1.25276296849537,0.8508629265517,2467.5,17.5,6.6,507,2014-06-22 17:15:00
-0.485507815781701,-0.287464307751782,2.6,1.6,0.565631668364369,0.853095976116151,17.4,77.2916875462676,0.0492774142503879,5.3,0.00340215030832936,5.26376916381839e-06,-1.18509759100858e-07,1.45861502269952,1.28093384546206,0.852640704797699,1802.5,17.5,6.7,507,2014-06-22 17:30:00
-0.485507815781701,-0.289586540748815,2.6,1.6,0.562722117255621,0.852308658004436,17.4,76.8974072957577,0.0502662616623675,6.8,0.00340778235377021,5.14246754197923e-06,-1.19652186501029e-07,1.45861502269952,1.22377543162212,0.851159442491604,2345,17.5,6.8,507,2014-06-22 17:45:00
-0.287682072451781,-0.291696112456411,2.6,1.8,0.559807229363802,0.851503341820213,17.4,76.5044053820107,0.051282720947024,5.5,0.00341330101989123,5.02011538734877e-06,-1.20817113609148e-07,1.38629436111989,1.30833281965018,0.852936694144244,1015,17.5,6.7,507,2014-06-22 18:00:00
-0.424883193965266,-0.293792802428862,2.4,1.7,0.556887188706548,0.85067999113541,17.4,76.1128286722033,0.052326594394679,5.9,0.00341870479510361,4.89669622423056e-06,-1.22003334363022e-07,1.38629436111989,1.22377543162212,0.85352841013784,245,17.5,6.4,508,2014-06-22 18:15:00
-0.446287102628419,-0.295876391578079,2.6,1.6,0.553962179091639,0.849838570669718,17.4,75.7228239213527,0.053397673690903,3.8,0.00342399212819525,4.77219471301004e-06,-1.23209579538259e-07,1.45861502269952,1.25276296849537,0.854415328156068,2112,17.6,6.7,508,2014-06-22 18:30:00
-0.446287102628419,-0.297946662254992,2.5,1.6,0.551032384065117,0.848979046320109,17.4,75.3345377266881,0.0544957399102888,2.6,0.00342916142996173,4.64659671035856e-06,-1.24434517980564e-07,1.41098697371026,1.22377543162212,0.854710792776329,563.2,17.6,6.6,508,2014-06-22 18:45:00
-0.446287102628419,-0.300003398330901,2.5,1.6,0.5480979868592,0.848101385190101,17.4,74.9481164822614,0.0556205635158181,4.3,0.00343421107490532,4.51988932816762e-06,-1.25676757870565e-07,1.41098697371026,1.19392246847243,0.855891779037005,809.6,17.6,6.5,508,2014-06-22 19:00:00
-0.485507815781701,-0.302046385278733,2.5,1.6,0.545159170340011,0.847205555618744,17.4,74.5637063338128,0.056771904363878,3.8,0.00343913940300898,4.39206099127809e-06,-1.26934848023651e-07,1.3609765531356,1.22377543162212,0.856776604341748,721.6,17.6,6.5,508,2014-06-22 19:15:00
-0.328504066972036,-0.304075410254161,2.6,1.8,0.542216116955157,0.846291527209318,17.4,74.1814531339057,0.0579495117149818,4.5,0.00344394472157406,4.26310149381922e-06,-1.28207279220646e-07,1.30833281965018,1.22377543162212,0.857366053224125,352,17.6,6.4,507,2014-06-22 19:30:00
-0.344840486291729,-0.30609026217655,2.5,1.7,0.539269008681177,0.845359270857727,17.5,73.8015023973472,0.0591531242502442,3.1,0.0034486253071329,4.13300205428591e-06,-1.29492485573046e-07,1.33500106673234,1.19392246847243,0.857366053224125,334.4,17.6,6.8,507,2014-06-22 19:45:00
-0.182321556793955,-0.308090731809669,2.4,2,0.5363180269709,0.844408758780569,17.5,73.4239992569072,0.0603824700936582,3.8,0.00345317940742202,4.00175536915693e-06,-1.30788845915524e-07,1.3609765531356,1.22377543162212,0.856776604341748,457.6,17.6,6.8,507,2014-06-22 20:00:00
-0.233614851181505,-0.310076611842143,2.4,1.9,0.533363352700731,0.843439964542874,17.5,73.0490884193521,0.0616372668402195,5.8,0.00345760524342091,3.86935566514023e-06,-1.32094685235331e-07,1.33500106673234,1.19392246847243,0.856776604341748,334.4,17.6,6.9,506,2014-06-22 20:15:00
-0.344840486291729,-0.31204769696758,2.4,1.7,0.530405166117911,0.842452863085491,17.5,72.6769141218058,0.0629172215899382,4.4,0.00346190101145674,3.73579875001062e-06,-1.33408276127797e-07,1.28093384546206,1.25276296849537,0.854119776210662,281.6,17.6,6.8,506,2014-06-22 20:30:00
-0.233614851181505,-0.314003783964353,2.4,1.9,0.527443646787766,0.841447430752119,17.5,72.3076200884535,0.0642220309877784,3.7,0.00346606488536718,3.60108206182987e-06,-1.34727840284003e-07,1.33500106673234,1.22377543162212,0.853232595907018,211.2,17.6,6.8,506,2014-06-22 20:45:00
-0.446287102628419,-0.315944671774959,2.4,1.6,0.524478973540995,0.840423645315954,17.5,71.9413494876008,0.0655513812695594,2.6,0.00347009501872462,3.46520471677041e-06,-1.36051550009419e-07,1.3609765531356,1.16315080980568,0.848487628522792,158.4,17.6,7.3,506,2014-06-22 21:00:00
-0.287682072451781,-0.31787016158494,2.5,1.8,0.521511324421019,0.839381486005958,17.5,71.5782448891007,0.0669049483138508,4.1,0.00347398954711929,3.32816755536268e-06,-1.37377529771058e-07,1.3609765531356,1.16315080980568,0.848784849508782,140.8,17.6,7.4,506,2014-06-22 21:15:00
0.042559614418796,-0.319780056901296,2.4,2.4,0.518540876631433,0.83832093353273,17.5,71.2184482221626,0.0682823976998909,3.6,0.00347774659049743,3.18997318710177e-06,-1.38703857774471e-07,1.38629436111989,1.1314021114911,0.848487628522792,123.2,17.6,7.3,507,2014-06-22 21:30:00
-0.302280871872934,-0.321674163630354,2.3,1.7,0.515567806483602,0.837241970113956,17.5,70.8621007335551,0.0696833847715542,2.7,0.0034813642555542,3.05062603351701e-06,-1.40028567569272e-07,1.33500106673234,1.22377543162212,0.847000197042246,123.2,17.6,7.4,506,2014-06-22 21:45:00
-0.245122458032985,-0.323552290155036,2.3,1.8,0.512592289344422,0.836144579499458,17.5,70.5093429462135,0.0711075547073891,2.7,0.00348484063818196,2.91013236955825e-06,-1.41349649685484e-07,1.41098697371026,1.19392246847243,0.846106675017051,106.2,17.7,7.6,507,2014-06-22 22:00:00
-0.42744401482694,-0.325414247411483,2.3,1.5,0.50961449958431,0.835028746995794,17.5,70.1603146182647,0.0725545425967461,2.7,0.00348817382596622,2.76850036334066e-06,-1.42665053296532e-07,1.41098697371026,1.16315080980568,0.845510549813108,106.2,17.7,7.6,507,2014-06-22 22:15:00
-0.405465108108164,-0.327259848964982,2.3,1.6,0.506634610525443,0.833894459490425,17.5,69.8151547024806,0.074023973522012,2.2,0.00349136190073392,2.62574011415282e-06,-1.43972687909671e-07,1.41098697371026,1.22377543162212,0.845212353896182,123.9,17.7,7.8,507,2014-06-22 22:30:00
-0.271933715483642,-0.329088911085144,2.4,1.6,0.50365279439029,0.832741705475433,17.5,69.4740013061686,0.0755154626469613,2.7,0.00349440294114846,2.48186368879993e-06,-1.45270425086925e-07,1.43508452528932,1.25276296849537,0.845510549813108,106.2,17.7,7.7,506,2014-06-22 22:45:00
-0.382992252256106,-0.330901252820286,2.1,1.5,0.500669222250489,0.831570475070775,17.5,69.1369916515114,0.0770286153112351,1.9,0.00349729502535029,2.33688515616692e-06,-1.46556100192067e-07,1.43508452528932,1.22377543162212,0.845212353896182,123.9,17.7,7.7,506,2014-06-22 23:00:00
-0.344840486291729,-0.332696696070968,2.2,1.7,0.497684063976101,0.830380760047068,17.5,68.804262036363,0.0785630271309518,2,0.00350003623364092,2.19082062000468e-06,-1.47827514162774e-07,1.45861502269952,1.22377543162212,0.844317232249066,123.2,17.6,7.7,506,2014-06-22 23:15:00
-0.470003629245735,-0.334475065662616,2.4,1.5,0.49469748818529,0.829172553847906,17.5,68.4759477955126,0.0801182841054524,2.7,0.00350262465121034,2.04368824996052e-06,-1.49082435313527e-07,1.45861502269952,1.28093384546206,0.844018680224158,123.9,17.7,7.5,506,2014-06-22 23:30:00
-0.362905493689368,-0.336236189417201,2.4,1.6,0.49170966219448,0.827945851611681,17.5,68.152183262422,0.0816939627301784,2.5,0.00350505837090176,1.89550831075495e-06,-1.50318601162525e-07,1.43508452528932,1.22377543162212,0.844615695167264,123.9,17.7,7.4,508,2014-06-22 23:45:00
-0.628608659422374,-0.337979898223895,2.3,1.6,0.488720751969022,0.826700650192917,17.5,67.8331017314455,0.0832896301156771,2.8,0.00350733549601876,1.74630318954672e-06,-1.51533720282534e-07,1.43508452528932,1.22377543162212,0.844615695167264,123.2,17.6,7.2,508,2014-06-23 00:00:00
-0.405465108108164,-0.33970602610867,3,1.6,0.485730922074435,0.825436948183105,17.5,67.5188354205393,0.0849048441127266,2.4,0.00350945414316323,1.59609742143569e-06,-1.52725474181903e-07,1.50407739677627,1.22377543162212,0.847000197042246,105.6,17.6,7.4,507,2014-06-23 00:15:00
-0.385662480811985,-0.341414410302769,2.4,1.7,0.482740335628261,0.824154745931031,17.5,67.2095154344672,0.0865391534435677,2.8,0.00351141244511119,1.44491771309656e-06,-1.53891519205834e-07,1.48160454092422,1.25276296849537,0.847595435155059,123.2,17.6,7.1,508,2014-06-23 00:30:00
-0.362905493689368,-0.343104891310009,2.5,1.6,0.479749154252578,0.822854045562586,17.5,66.9052717285075,0.0881920978392275,2.9,0.00351320855371754,1.29279296450088e-06,-1.55029488463301e-07,1.48160454092422,1.22377543162212,0.848487628522792,123.2,17.6,7,508,2014-06-23 00:45:00
-0.344840486291729,-0.344777312972837,2.3,1.7,0.476757538027231,0.821534851000068,17.5,66.6062330726679,0.0898632081829157,2.5,0.00351484064285175,1.13975428876588e-06,-1.56136993779523e-07,1.48160454092422,1.28093384546206,0.848784849508782,123.2,17.6,7.6,509,2014-06-23 01:00:00
-0.233614851181505,-0.346431522537115,2.4,1.9,0.473765645443835,0.82019716798095,17.5,66.3125270164122,0.0915520066594707,3.4,0.0035163069113631,9.85835030007927e-07,-1.57211627667043e-07,1.52605630349505,1.25276296849537,0.849379026591028,105.6,17.6,6.9,509,2014-06-23 01:15:00
-0.191055236762709,-0.348067370715537,2.4,1.9,0.470773633360589,0.818841004076126,17.5,66.0242798539028,0.0932580069108296,3.3,0.00351760558606537,8.31070779361612e-07,-1.5825096532254e-07,1.48160454092422,1.3609765531356,0.849379026591028,123.2,17.6,6.9,509,2014-06-23 01:30:00
-0.405465108108164,-0.349684711749647,2.3,1.6,0.467781656957975,0.817466368707622,17.5,65.7416165897638,0.0949807141974914,3.3,0.00351873492475066,6.75499388946485e-07,-1.59252566644373e-07,1.50407739677627,1.30833281965018,0.849675982792171,123.2,17.6,6.9,509,2014-06-23 01:45:00
-0.133531392624523,-0.351283403470389,2.4,2.1,0.464789869695375,0.816073273165765,17.5,65.4646609053662,0.0967196255659416,3.2,0.00351969321922038,5.19160983896176e-07,-1.60213978268086e-07,1.50407739677627,1.38629436111989,0.850269630776361,122.5,17.5,6.7,509,2014-06-23 02:00:00
-0.42744401482694,-0.352863307357129,2.4,1.5,0.461798423268681,0.81466173062581,17.5,65.1935351256395,0.0984742300219988,2.7,0.00352047879833561,3.62097972444455e-07,-1.61132735625179e-07,1.52605630349505,1.30833281965018,0.850566322664014,122.5,17.5,6.6,510,2014-06-23 02:15:00
-0.446287102628419,-0.354424288595084,2.3,1.6,0.458807467568945,0.813231756164029,17.5,64.9283601864088,0.100244008710045,4.6,0.00352109003108426,2.04355053973378e-07,-1.62006365016617e-07,1.43508452528932,1.22377543162212,0.8508629265517,122.5,17.5,6.5,507,2014-06-23 02:30:00
-0.200670695462151,-0.355966216131103,2.5,1.8,0.455817150642133,0.811783366773236,17.5,64.6692556022624,0.102028435098096,4.4,0.00352152532965898,4.5979225069524e-08,-1.62832385707273e-07,1.45861502269952,1.28093384546206,0.851455870535867,122.5,17.5,6.9,507,2014-06-23 02:45:00
-0.245122458032985,-0.35748896272774,2.2,1.8,0.452827618650031,0.810316581377771,17.6,64.4163394349468,0.103826975168656,5.8,0.00352178315254993,-1.12980216387904e-07,-1.63608312034424e-07,1.45861502269952,1.28093384546206,0.851159442491604,122.5,17.5,6.7,506,2014-06-23 03:00:00
-0.233614851181505,-0.358992405015541,2.3,1.9,0.449839015832379,0.80883142084792,17.6,64.1697282622922,0.10563908761532,4.4,0.00352186200764595,-2.72471669224728e-07,-1.64331655532112e-07,1.41098697371026,1.25276296849537,0.851159442491604,122.5,17.5,6.4,507,2014-06-23 03:15:00
-0.302280871872934,-0.360476423543505,2.4,1.7,0.446851484470278,0.807327908013783,17.6,63.929537147667,0.107464224045052,4.7,0.00352176045533704,-4.32441228927932e-07,-1.64999927070601e-07,1.45861502269952,1.25276296849537,0.851752210736584,122.5,17.5,6.6,508,2014-06-23 03:30:00
-0.271933715483642,-0.36194090282763,2.3,1.6,0.443865164850946,0.805806067678577,17.6,63.6958796099602,0.109301829186094,4.6,0.00352147711162868,-5.92832689658759e-07,-1.6561063900725e-07,1.43508452528932,1.25276296849537,0.851752210736584,121.8,17.4,6.4,509,2014-06-23 03:45:00
-0.154150679827258,-0.363385731397502,2.1,1.8,0.440880195233872,0.804265926631374,17.6,63.4688675940911,0.11115134110143,4,0.00352101065125005,-7.53587548305132e-07,-1.66161307350166e-07,1.41098697371026,1.33500106673234,0.851159442491604,121.8,17.4,6.5,507,2014-06-23 04:00:00
-0.362905493689368,-0.364810801840838,2.1,1.6,0.437896711818443,0.802707513659281,17.6,63.248611442044,0.113012191407758,4.9,0.00352035981076591,-9.14645010556602e-07,-1.66649453929158e-07,1.38629436111989,1.28093384546206,0.850566322664014,121.8,17.4,6.7,506,2014-06-23 04:15:00
-0.245122458032985,-0.366216010845935,2.3,1.8,0.4349148487131,0.801130859559036,17.6,63.0352198644257,0.114883805499874,5.1,0.00351952339168322,-1.07594199901721e-06,-1.67072608581589e-07,1.3609765531356,1.30833281965018,0.850566322664014,121.8,17.4,6.3,506,2014-06-23 04:30:00
-0.318453731118535,-0.367601259241954,2.3,1.6,0.431934737906098,0.799535997148052,17.6,62.828799912543,0.116765602780421,4.7,0.0035185002635481,-1.23741316333087e-06,-1.67428311335983e-07,1.3609765531356,1.30833281965018,0.850269630776361,139.2,17.4,6.2,507,2014-06-23 04:45:00
